pdf_hash;fault_id;fault_setting;structural_order;target_name;target_role;evidence_pages;fault_extent_m;fault_distance_m;fault_geom_flags
01FFC76A;3;INC;2;Bolivar;MAIN;55;;;
01F80D49;1;THR;1;Nacho Zone;MAIN;25;;;
01F80D49;2;SSF;1;Nacho Zone;MAIN;25;;;
01F80D49;4;INT;2;Nacho Zone;MAIN;25;;;
033C22C1;1;CSF;1;Gibraltar Deposits;MAIN;56;;;
033C22C1;2;CSF;1;Gibraltar Deposits;MAIN;56;;17500.0;distance:range_mean
033C22C1;3;SHZC;2;Gibraltar Deposits;MAIN;58|59;;;
034D4472;1;SSF;1;Yerington Mine;MAIN;43;;;
034D4472;2;LFT;1;Yerington Mine;MAIN;44|46;;;
038DC810;1;SHZC;2;Northwest and Southeast Zones;MAIN;44;;;
038DC810;2;INT;2;Northwest and Southeast Zones;MAIN;44;;;
035FEE53;1;THR;2;Escalones;MAIN;44|45;;;
035FEE53;2;NRM;2;Escalones;MAIN;45;;;
035FEE53;3;NRM;3;Escalones;MAIN;45;;;
038E5924;1;CSF;1;Chapais Property;MAIN;28;100000.0;;extent:bounded
038E5924;2;SSF;1;Chapais Property;MAIN;28;;;
038E5924;3;SHZC;2;Chapais Property;MAIN;28|32;;;
038E5924;4;FLD;1;Chapais Property;MAIN;28|29;;;
038E5924;5;THR;1;Chapais Property;MAIN;28;;;
03EBBDC3;1;SOF;2;Allard Zone;MAIN;47;;;
03EBBDC3;2;SHZC;2;Allard Zone;MAIN;48;;;
04210A89;1;SOF;2;Kipoi Central;MAIN;48;;;
0431F0D8;1;SHZC;1;Chester;MAIN;18|20;;;
0431F0D8;2;THR;2;Chester;MAIN;23;;;
0431F0D8;4;FLD;2;Chester;MAIN;23;;;
04547E4D;1;THR;1;Sheep Creek;MAIN;24|28;16000.0;;extent:bounded
04547E4D;2;BMF;1;Sheep Creek;MAIN;28;;;
04547E4D;3;THR;2;Sheep Creek;MAIN;28;;;
04547E4D;4;SSF;2;Sheep Creek;MAIN;28;;;
04547E4D;5;INT;2;Sheep Creek;MAIN;34;;;
045DB693;1;SHZC;2;Macktush Veins;MAIN;21|22;;;
04C75EDD;1;SHZC;1;Mount Dore;MAIN;29;;;
04C75EDD;2;SHZC;2;Mount Dore;MAIN;29;10000.0;;extent:bounded
04C75EDD;3;THR;2;Mount Dore;MAIN;38;;;
0532FBF5;1;CLD;1;Ox Lake;MAIN;20;;;
0513BF95;1;INT;2;MacArthur;MAIN;51;;;
05732007;1;SSF;1;Tumpangpitu;MAIN;32|34;;;
05732007;3;SSF;2;Tumpangpitu;MAIN;38;;;
057D9138;1;CSF;1;Zafranal Main zone;MAIN;63|72;;;
057D9138;4;SSF;2;Zafranal Main zone;MAIN;72;;;
057B3714;1;CSF;1;Billiken;MAIN;20|23;150000.0;;extent:bounded
05C18B9B;1;SHZC;1;Coles Creek;MAIN;17;;;
05C18B9B;3;MYLC;2;Coles Creek;MAIN;18;;;
05C18B9B;4;BMF;2;Coles Creek;MAIN;18;;;
05FEDF01;1;SHZC;2;Allard;MAIN;51|53;;;
062FFCAA;1;THR;1;Main Zone;MAIN;38;;;
063F8436;1;CSF;1;Chitigua;MAIN;16|17|19;300000.0;;extent:approx_magnitude
0661510D;1;FLD;2;Unkur;MAIN;61;12000.0;;
066FD738;1;CLD;2;Malpica deposit;MAIN;26;;;
069EC672;1;THR;1;Tenke Fungurume;MAIN;41|46;;;
069EC672;2;FLD;1;Tenke Fungurume;MAIN;41|46;;;
069EC672;3;DET;1;Tenke Fungurume;MAIN;46;;;
069EC672;4;THR;2;Tenke Fungurume;MAIN;46;;;
069EC672;5;FLD;2;Tenke Fungurume;MAIN;48;;;
0688A054;1;LFT;1;Cactus;MAIN;79|84;;;
0688A054;2;NRM;2;Cactus;MAIN;84;;;
0688A054;3;BXP;2;Cactus;MAIN;83;;;
067DEA1B;1;SOF;1;Cerro Fraga Mineralized System;MAIN;65;;;
077C804C;1;THR;1;Coronation Trend;MAIN;23|26;;;
07B21EDD;1;SOF;2;Douvray;MAIN;29;;;
078FBA34;1;SSF;2;Yellowhead Copper Deposit;MAIN;58|74|76;;;
078FBA34;2;THR;2;Yellowhead Copper Deposit;MAIN;58|75|76;;;
078FBA34;3;THR;1;Yellowhead Copper Deposit;MAIN;76;;;
0818F537;1;CSF;1;Cañariaco Norte;MAIN;46;;;extent:unparseable
0818F537;2;SOF;2;Cañariaco Norte;MAIN;46;;;
0818F537;3;INT;2;Cañariaco Norte;MAIN;42|46;;;
0820DDBD;1;BMF;1;Poplar Deposit;MAIN;30|34;;;
087C2CF4;1;CSF;1;Sierra Gorda;MAIN;72;;;
08FB93DB;1;BMF;1;Lunahuasi;MAIN;35;;;
08FB93DB;2;CSF;1;Lunahuasi;MAIN;35|36;;;
08FB93DB;3;JOG;2;Lunahuasi;MAIN;37|42;;;
08FB93DB;4;SSF;2;Lunahuasi;MAIN;37|42;;;
092C4670;1;SSF;1;Santo Tomás;MAIN;106|109|115;;;
092C4670;2;SOF;2;Santo Tomás;MAIN;106|109|115;;;
092C4670;3;LFT;2;Santo Tomás;MAIN;93|106|109;;;
092C4670;4;THR;2;Santo Tomás;MAIN;109|110;;;
092C4670;5;INC;2;Santo Tomás;MAIN;114;;;
092C4670;6;SHZC;2;Santo Tomás;MAIN;114;;;
092DB49E;1;SSF;1;Aranzazu;MAIN;44|45;;;
092DB49E;2;FLD;2;Aranzazu;MAIN;44|48;;;
092DB49E;3;SOF;2;Aranzazu;MAIN;45;;;
092DB49E;4;INT;2;Aranzazu;MAIN;48;;;
092DB49E;5;JOG;2;Aranzazu;MAIN;50;;;
0947B6A3;1;SHZC;2;Tucumã Gold Deposits;MAIN;35;;;
0978B4D0;2;SOF;2;Marimaca;MAIN;62|63;;;
09A137BC;1;INT;2;Ilovitza;MAIN;50;;;
09A137BC;2;BMF;1;Ilovitza;MAIN;50|51;;;
0A160972;1;SSF;1;Mount Copper;MAIN;78|79;;;
0A160972;2;ENE;3;Mount Copper;MAIN;79;;;
0A95289F;1;SHZC;1;Zonia;MAIN;37|40;1000.0;;
0A95289F;3;LTC;2;Zonia;MAIN;40;;;
0A95289F;4;SOF;2;Zonia;MAIN;40;350.0;;extent:range_mean
0B439B21;1;SSF;1;Longshot Ridge;MAIN;17;;;
0B5508B1;1;CSF;1;Mazamorras;MAIN;30|34;;;
0B5508B1;4;SOF;2;Mazamorras;MAIN;35;;;
0BD36908;1;SSF;1;Eaglehead;MAIN;16|38|44;;;
0BD36908;3;MYLC;2;Eaglehead;MAIN;50;;;
0BFBC5EB;1;CSF;1;Amy Lake Zone;MAIN;20|24;;;
0BFBC5EB;2;SOF;2;Amy Lake Zone;MAIN;20|25|26;;;
0BFE1648;1;SSF;1;Lordsburg District;MAIN;55|58;3200.0;;
0BFE1648;2;SSF;1;Lordsburg District;MAIN;56|58;5500.0;;
0BFE1648;3;SOF;2;Lordsburg District;MAIN;57;;;
0BFE1648;4;BMF;1;Lordsburg District;MAIN;58;;;
0C51FC2C;1;CSF;1;Chitigua Porphyry System;MAIN;16|17;300000.0;;extent:approx_magnitude
0C51FC2C;2;SOF;2;Chitigua Porphyry System;MAIN;17;;;
0C1FDC7E;1;CSF;1;Marimaca;MAIN;59;;;
0C1FDC7E;2;SHZC;1;Marimaca;MAIN;61;15000.0;;
0C1FDC7E;5;SOF;2;Marimaca;MAIN;66;;;
0DA16AA6;1;SHZC;1;Anomaly Creek;MAIN;13;;;
0D5213AC;1;FLD;2;Minto;MAIN;93;;;
0D5213AC;2;TRP;2;Minto;MAIN;93;;;
0D5213AC;4;INT;2;Minto;MAIN;94;;;
0DA4B3D0;1;THR;2;Gunnison Deposit;MAIN;75|90;;;
0DBD56E9;1;SHZC;2;Stanca;MAIN;43;;;
0E6A3FF7;1;SSF;1;Casino;MAIN;29;;;
0E6A3FF7;2;SSF;2;Casino;MAIN;34;;;
0E91A884;1;SSF;1;Aranzazú;MAIN;50;;;
0E91A884;2;SOF;2;Aranzazú;MAIN;50;;;
0E91A884;3;CSF;1;Aranzazú;MAIN;55;;;
0E91A884;4;INT;2;Aranzazú;MAIN;55;;;
0E91A884;5;THR;1;Aranzazú;MAIN;55;;;
0E91A884;6;FLD;1;Aranzazú;MAIN;55;;;
0EA1B563;1;SOF;2;Espiritu Porphyry System;MAIN;22|24|28;;;
0EA1B563;2;CSF;1;Espiritu Porphyry System;MAIN;24;;;
0EAF3CF7;1;FLD;1;Kansanshi;MAIN;29|33;12000.0;;extent:bounded
0EAF3CF7;2;SSF;2;Kansanshi;MAIN;34|41;;;
0EAF3CF7;3;SSF;1;Kansanshi;MAIN;34|35|36;3000.0;;extent:approx_magnitude
0F47E657;2;ENE;1;Foy Property;MAIN;9|36;;;
0F47E657;4;SHZC;3;Foy Property;MAIN;40;;;
0FB6513F;1;SHZC;2;Chibougamau Camp Veins;MAIN;83|92;;;
0FB6513F;2;SSF;1;Chibougamau Camp Veins;MAIN;82;;;
0FB6513F;3;INC;2;Chibougamau Camp Veins;MAIN;92;;;
101E95AD;1;SHZC;2;Gneissic Bands;MAIN;26|30;;;
101E95AD;3;SHZC;2;Gneissic Bands;MAIN;35;;;
0FD0621B;1;THR;2;Elder Creek;MAIN;27;;;
101F4545;1;TRT;2;Storm Copper showing;MAIN;41|45;;;
101F4545;2;INT;2;Storm Copper showing;MAIN;46;;;
1067EA99;2;LTC;2;El Cobre;MAIN;38;;;
10BDC441;1;SSF;1;East Taurus Zone;MAIN;40;;;
10C3D3EB;1;CSF;1;Rio Grande;MAIN;31|46;;;
10C3D3EB;2;INT;2;Rio Grande;MAIN;31|47;;;
10D3A212;1;SHZC;2;Santa Rita pit;MAIN;29;;;
10D3A212;2;SHZC;2;Santa Rita pit;MAIN;27|29;;;
10D3A212;3;BXP;3;Santa Rita pit;MAIN;29;;;
112FFB6F;1;ENE;2;Paiute;MAIN;24;5014.6;;extent:bounded|extent:range_mean
112FFB6F;2;INT;3;Paiute;MAIN;24;;;
112FFB6F;3;FLD;2;Paiute;MAIN;21;;;
1141E160;1;SHZC;2;Vernon Mine;MAIN;31;;;
1141E160;2;THR;2;Vernon Mine;MAIN;31;;;
1141E160;3;NRM;2;Vernon Mine;MAIN;31;;;
1141E160;4;SSF;2;Vernon Mine;MAIN;34;;;
11DA36FF;1;FLD;2;Craigmont Mine;MAIN;24;;;
11DA36FF;3;INC;2;Craigmont Mine;MAIN;24;;;
1203A561;2;SHZC;2;MacArthur;MAIN;44;;;
1203A561;3;INT;2;MacArthur;MAIN;44;;;
11F4AC10;1;NRM;1;Kamoa;MAIN;107|125;;;
11F4AC10;2;FLD;1;Kamoa;MAIN;125;;;
126DFDE2;1;INC;2;Jean;MAIN;16|23|26;;;
12875E35;1;SSF;2;La Verde;MAIN;39;;;
12875E35;2;INC;2;La Verde;MAIN;31;;;
136DEF90;1;SSF;2;Copper Flat;MAIN;53;;;
136DEF90;2;INT;2;Copper Flat;MAIN;53;;;
12EEDC5C;1;THR;1;Cobre Panamá;MAIN;51;;;
12EEDC5C;2;SSF;2;Cobre Panamá;MAIN;51;;;
12EEDC5C;3;THR;2;Cobre Panamá;MAIN;57;200.0;;extent:bounded
12EEDC5C;4;THR;2;Cobre Panamá;MAIN;60;;;
12EEDC5C;5;NRM;2;Cobre Panamá;MAIN;65;;;
13D66F48;1;CSF;1;AntaKori;MAIN;32|35|37;;;
13D66F48;2;SOF;2;AntaKori;MAIN;35;;;
13D66F48;3;INT;1;AntaKori;MAIN;32;;;
13A3D518;1;SHZC;1;Haib;MAIN;36|37;;;
13A3D518;2;SHZC;2;Haib;MAIN;37;;;
14019B27;1;LFT;1;Ann Mason;MAIN;87;;;
14019B27;2;SOF;2;Ann Mason;MAIN;87|89;;;
1466E530;1;INC;N/A;Wildcat Property;MAIN;24;;;
1466E530;2;SHZC;N/A;Wildcat Property;MAIN;25;;;
140607B1;1;BMF;1;Valeriano;MAIN;55;;;
140607B1;3;SOF;2;Valeriano;MAIN;52;;;
1421A64E;1;SHZC;1;Munshiwemba;MAIN;27|31|32;;;
1421A64E;2;MYLC;2;Munshiwemba;MAIN;27;;;
1421A64E;3;ENE;2;Munshiwemba;MAIN;27|31|32;;;
14C34274;1;THR;1;Luisha;MAIN;16;;;
14C34274;3;SSF;2;Luisha;MAIN;18;;;
156C1FC6;1;CSF;1;Mabilo;MAIN;109;1500000.0;;
156C1FC6;3;SSF;2;Mabilo;MAIN;114;;;
15757D71;1;SHZC;1;Coxheath;MAIN;42;;;
15757D71;2;SHZC;2;Coxheath;MAIN;42;;;
15757D71;3;SOF;2;Coxheath;MAIN;42|45;250.0;;extent:range_mean
15757D71;4;ENE;3;Coxheath;MAIN;42;;;
158DFD00;1;SHZC;1;McIlvenna Bay;MAIN;39;;;
158DFD00;2;CSF;1;McIlvenna Bay;MAIN;39;;;
158DFD00;3;FLD;2;McIlvenna Bay;MAIN;43;;;
15BAB1F2;2;SSF;1;Highland Valley Property;MAIN;23;;;
15BAB1F2;7;NRM;1;Highland Valley Property;MAIN;32;;;
15C39EB8;1;SHZC;2;Bateman Bay Mine;MAIN;43|45;;;
15C39EB8;2;SSF;1;Bateman Bay Mine;MAIN;43;;;
166695F6;1;THR;2;EBL;MAIN;25;;;
166695F6;2;FLD;2;EBL;MAIN;25;;;
166695F6;3;THR;1;EBL;MAIN;29;;;
16EC5B80;1;BMF;1;Triangle d'Argent;MAIN;38|44;;;
16EC5B80;2;SHZC;2;Triangle d'Argent;MAIN;44;;;
16EC5B80;3;INT;2;Triangle d'Argent;MAIN;38|52|53;;;
16E5B84D;1;THR;1;La Fortuna;MAIN;44|45;;;
16E5B84D;2;SSF;2;La Fortuna;MAIN;45;;;
169FD19D;1;SSF;1;Chelopech;MAIN;53;;;
169FD19D;2;NRM;2;Chelopech;MAIN;53;;;
169FD19D;3;BMF;2;Chelopech;MAIN;54;;;
169FD19D;4;INT;2;Chelopech;MAIN;54;;;
169FD19D;5;THR;2;Chelopech;MAIN;54;;;
17194073;1;SSF;2;Maria Luisa;MAIN;34;;;
17194073;2;SOF;2;Maria Luisa;MAIN;34;;;
17194073;3;ENE;3;Maria Luisa;MAIN;36;;;
177179A7;1;SHZC;2;October Dome;MAIN;23;;;
176D59D5;1;MYLC;1;Tulameen Ultramafic Complex;MAIN;52|58;1750.0;;extent:range_mean
176D59D5;3;INT;2;Tulameen Ultramafic Complex;MAIN;58;;;
179EF479;1;INT;2;Aguila;MAIN;11;;;
179EF479;2;FLD;2;Aguila;MAIN;11;;;
179EF479;3;SHZC;2;Aguila;MAIN;11|14;;;
17CE9C2D;1;MYLC;2;Corner Bay;MAIN;116|120|121;;;
17CE9921;1;INT;2;Pilot;MAIN;17;;;
17F78A66;1;FLD;2;Kombat Mine;MAIN;26|28|33;;;
17F78A66;2;THR;2;Kombat Mine;MAIN;26|33;;;
17F78A66;3;GSC;2;Kombat Mine;MAIN;26;;;
183F01DC;1;FLD;2;Emba Derho;MAIN;66|75;;;
1889B01E;1;LFT;2;East Deposit;MAIN;79|83|87;;;
1976C515;1;SSF;2;Central Porphyry Zone;MAIN;28;;;
19052D31;1;SSF;1;Caribou Dome;MAIN;22;;;
19052D31;2;THR;2;Caribou Dome;MAIN;22;;;
195E0531;1;THR;1;Lottie;MAIN;15;;;
195AFFD3;1;DOM;2;Star;MAIN;53|54|55;;;
19D97606;1;THR;1;Toro Vein System;MAIN;24;;1000.0;distance:bounded
19D97606;2;FLD;2;Toro Vein System;MAIN;24;;;
19D97606;3;SHZC;2;Toro Vein System;MAIN;30;;;
1A0CB299;1;SSF;1;Khavchig Yargait (KY);MAIN;38|40|41;;;
1A0CB299;2;TRP;1;Khavchig Yargait (KY);MAIN;38;;;
1A0CB299;3;FLD;1;Khavchig Yargait (KY);MAIN;38;;;
1A0CB299;4;THR;2;Khavchig Yargait (KY);MAIN;41|84;;;
19F79899;1;BMF;2;Bornite;MAIN;46|47;;;
19F79899;2;CSF;1;Bornite;MAIN;47;;;
19F79899;3;CSF;1;Bornite;MAIN;41;;;
1A65FA88;1;CSF;1;Central Zone;MAIN;11|32|41;;;
1A844DEC;1;SHZC;1;Lennac Lake;MAIN;45;;;
1A844DEC;2;NRM;1;Lennac Lake;MAIN;45;;;
1A89390C;1;JOG;2;Milnet 1500 zone;MAIN;45|46|48;;;
1A89390C;2;SOF;2;Milnet 1500 zone;MAIN;46|48;;;
1A89390C;3;INC;2;Milnet 1500 zone;MAIN;49;;;
1B34B0FA;1;THR;1;Luishia Sud;MAIN;17;;;
1B34B0FA;2;FLD;2;Luishia Sud;MAIN;24;;;
1B34B0FA;3;BXP;2;Luishia Sud;MAIN;24|26;;;
1B49E2D0;1;CSF;1;Lustdust System;MAIN;11;600000.0;;
1B49E2D0;2;FLD;2;Lustdust System;MAIN;19|22|23;;;
1B49E2D0;3;THR;2;Lustdust System;MAIN;19;;;
1B49E2D0;4;SOF;2;Lustdust System;MAIN;19|32;;;
1B830ECB;1;SSF;1;Western Porphyries;MAIN;57;;;
1B830ECB;2;INT;2;Western Porphyries;MAIN;57;;;
1B9D624D;1;SSF;1;North Zone;MAIN;33;6000.0;;extent:bounded
1B9D624D;2;SHZC;2;North Zone;MAIN;33;;;
1B9D624D;3;INT;2;North Zone;MAIN;33;;;
1BB0D9F1;1;CSF;1;Golcuk;MAIN;28|29|31;;2500.0;distance:range_mean
1C33021F;1;THR;2;Olgal;MAIN;33|41;;;
1C33021F;2;THR;1;Olgal;MAIN;33;;;
1BD47F85;1;CSF;1;Don Beno;MAIN;18;;;
1BD47F85;2;SOF;2;Don Beno;MAIN;18;;;
1BD47F85;3;CLD;2;Don Beno;MAIN;19;;;
1BD47F85;4;SHZC;2;Don Beno;MAIN;20;;;
1BF83342;1;CSF;1;Siwash Property;MAIN;36;;;
1BF83342;2;SOF;2;Siwash Property;MAIN;36;;;
1BF83342;3;THR;2;Siwash Property;MAIN;38;;;
1BF233CE;1;CSF;1;Zafranal Main Zone;MAIN;48|55;;;
1BF233CE;2;TRP;2;Zafranal Main Zone;MAIN;54|55;;;
1BF233CE;3;SOF;2;Zafranal Main Zone;MAIN;54;;;
1BF233CE;4;SHZC;2;Zafranal Main Zone;MAIN;54;;;
1BF233CE;5;FLD;2;Zafranal Main Zone;MAIN;54;;;
1BF233CE;6;INT;2;Zafranal Main Zone;MAIN;54;;;
1BF233CE;7;SSF;2;Zafranal Main Zone;MAIN;55;;;
1C8A1908;1;THR;2;Gnat Pass;MAIN;77;;;
1D4B9831;2;INT;2;Rio 27;MAIN;38|39;;;
1D0D4AC6;1;CSF;1;Farellon;MAIN;28;1000000.0;;extent:bounded
1D0D4AC6;2;SSF;2;Farellon;MAIN;35;;;
1CE1A525;1;SHZC;1;Santa Rita pit;MAIN;27;45000.0;;
1CE1A525;2;SHZC;2;Santa Rita pit;MAIN;29;;;
1CE1A525;3;BXP;3;Santa Rita pit;MAIN;29;;;
1CE1A525;4;SOF;2;Santa Rita pit;MAIN;27;;;
1D7816FA;1;FLD;N/A;Kuke;MAIN;15|17;;;
1D7816FA;2;THR;N/A;Kuke;MAIN;22;;;
1D7816FA;3;SSF;N/A;Kuke;MAIN;22;;;
1D7816FA;4;NRM;N/A;Kuke;MAIN;22;;;
1D8A274B;1;FLD;1;Skouries;MAIN;64;;;
1DAB9B46;1;BMF;2;El Domo;MAIN;102;;;
1DAB9B46;4;SHZC;1;El Domo;MAIN;102;;;
1E347122;1;TRP;1;Pilar Mine;MAIN;78;;;
1E347122;2;FLW;1;Pilar Mine;MAIN;78;;;
1E347122;3;FLD;2;Pilar Mine;MAIN;77|88;;;
1E347122;4;SHZC;2;Pilar Mine;MAIN;85|88;;;
1E641D70;1;SOF;2;Defesa das Mercês;MAIN;35;;;
1EFEF5B2;1;SHZC;2;Mantle;MAIN;46|50;;;
1F7FA1A5;1;SHZC;1;Zonia;MAIN;68;1000.0;;
1F7FA1A5;3;LTC;2;Zonia;MAIN;68;;;
1F7FA1A5;4;SOF;2;Zonia;MAIN;68;350.0;;extent:range_mean
1F846C00;1;FLD;2;Neves Corvo;MAIN;24;;;
1F846C00;2;THR;2;Neves Corvo;MAIN;24|27;;;
1FE0D1CF;1;SSF;1;Copper Mountain;MAIN;48|49;;;
1FE0D1CF;2;FLD;2;Copper Mountain;MAIN;52;;;
1FFED8AF;2;FLD;2;T-1 Copper Deposit;MAIN;45;;;
20A1FA8D;1;SSF;2;Thompson Knolls;MAIN;38|47;;;
20A1FA8D;2;THR;1;Thompson Knolls;MAIN;38|40|47;;;
20A1FA8D;3;DET;1;Thompson Knolls;MAIN;40|47;;;
20A89ED6;1;BMF;2;Poplar Deposit;MAIN;35;;;
210FE85D;1;SSF;1;Elenita;MAIN;26;;;
210FE85D;2;SSF;2;Elenita;MAIN;29;;;
21506A3E;1;CSF;1;Rio Grande;MAIN;40;;;
21506A3E;2;INT;1;Rio Grande;MAIN;40;;;
21D98492;1;FLD;2;Maturi;MAIN;117;;;
21F453E1;1;INT;1;Bayugo;MAIN;20;;;
21D7121A;1;SSF;1;Chinchillones Complex;MAIN;72|106;10000.0;;
21D7121A;2;BXP;2;Chinchillones Complex;MAIN;80;;;
21D7121A;3;SSF;2;Chinchillones Complex;MAIN;80;;;
21D7121A;4;SSF;1;Chinchillones Complex;MAIN;80;;;
2288E024;1;BMF;2;Escondida;MAIN;15;;;
21F59780;1;SHZC;2;Debarwa;MAIN;47;;;
21F59780;2;FLD;2;Debarwa;MAIN;47;;;
222391FF;1;SHZC;1;Zonia;MAIN;35|38;1000.0;;
222391FF;2;INT;2;Zonia;MAIN;38;;;
222391FF;3;LTC;2;Zonia;MAIN;38;;;
222391FF;4;SOF;2;Zonia;MAIN;38;350.0;;extent:range_mean
229AE0D0;2;GSC;2;Hugo North Extension;MAIN;98;;;
232FC67E;1;THR;2;Guelb Moghrein;MAIN;41;;;
232FC67E;2;FLD;2;Guelb Moghrein;MAIN;41;;;
232FC67E;3;SHZC;2;Guelb Moghrein;MAIN;47|53;;;
23540996;1;FLD;2;Emba Derho;MAIN;28|33|35;;;
23137982;1;MYLC;2;Taca Taca;MAIN;57;;;
23137982;2;NRM;2;Taca Taca;MAIN;57;;;
23137982;3;THR;1;Taca Taca;MAIN;46;;;
237A1EE2;1;THR;1;Sheep Creek;MAIN;33|37|44;;;
237A1EE2;2;BMF;1;Sheep Creek;MAIN;37;;;
237A1EE2;3;THR;2;Sheep Creek;MAIN;37;;;
237A1EE2;4;SOF;2;Sheep Creek;MAIN;46;;;
237A1EE2;5;SSF;2;Sheep Creek;MAIN;37;;;
237A5A29;1;FLD;2;Tomtebo Mine;MAIN;36;;;
237A5A29;2;LTC;2;Tomtebo Mine;MAIN;42|46;;;
2384097C;1;SSF;2;Caribou Dome;MAIN;20;;;
2384097C;2;THR;2;Caribou Dome;MAIN;20|38;;;
23C43C3D;2;INT;2;Copper Mountain;MAIN;41;;;
240A358E;1;THR;1;Johnny Lee;MAIN;56|60;;;
240A358E;2;THR;2;Johnny Lee;MAIN;60;;;
240A358E;3;BMF;1;Johnny Lee;MAIN;60|73;;;
240A358E;4;SOF;2;Johnny Lee;MAIN;69;;;
23EB0062;1;SSF;1;Lansdowne House Igneous Complex;MAIN;61|81|101;600000.0;;
23EB0062;2;SOF;2;Lansdowne House Igneous Complex;MAIN;81|101;;;
23EB0062;3;SHZC;2;Lansdowne House Igneous Complex;MAIN;81|89|91;;;
23EB0062;4;SSF;2;Lansdowne House Igneous Complex;MAIN;81;;;
24025F81;1;SHZC;1;Berta;MAIN;64|65|67|96;;;
24025F81;2;SOF;2;Berta;MAIN;89;350.0;;extent:bounded
24025F81;3;SSF;2;Berta;MAIN;89|90;500.0;;extent:bounded
24025F81;4;GSC;2;Berta;MAIN;89;;;
24025F81;5;SOF;2;Berta;MAIN;79|81;;;
24025F81;6;INT;2;Berta;MAIN;79;;;
242A3764;1;THR;1;Nussir;MAIN;87;;;
242A3764;2;SHZC;1;Nussir;MAIN;87;;;
242A3764;3;FLD;1;Nussir;MAIN;83;;;
24367B87;1;SSF;1;Arroyos Azules;MAIN;42|43;;;
24367B87;2;SOF;2;Arroyos Azules;MAIN;42|43;;;
24367B87;3;CSF;1;Arroyos Azules;MAIN;47;;;
24367B87;4;INT;2;Arroyos Azules;MAIN;47;;;
24367B87;5;FLD;2;Arroyos Azules;MAIN;47;;;
24C70B17;1;FLD;2;Kay Mine;MAIN;5|18;;;
24902640;1;LFT;N/A;Yerington Deposit;MAIN;96;;;
24902640;2;SSF;1;Yerington Deposit;MAIN;102;;;
254E646D;1;SSF;1;Salobo;MAIN;33|34;;;
254E646D;2;TRP;1;Salobo;MAIN;33|34;;;
254E646D;3;SHZC;1;Salobo;MAIN;34;;;
254E646D;4;SHZC;2;Salobo;MAIN;34;;;
248354B2;3;INT;2;Cañariaco Norte;MAIN;65;;;
25EBA9FA;1;BMF;2;Kona;MAIN;41;;;
25EBA9FA;2;THR;2;Kona;MAIN;44|45;;;
25CBE541;1;THR;1;Taca Taca;MAIN;32;;;
25CBE541;2;MYLC;2;Taca Taca;MAIN;43;;;
25CBE541;3;NRM;2;Taca Taca;MAIN;43;;;
256FDE04;1;SSF;1;Mount Milligan;MAIN;78|79;;;
256FDE04;2;SSF;2;Mount Milligan;MAIN;78|79|81;;;
256FDE04;3;NRM;2;Mount Milligan;MAIN;78;;;
266EF03A;1;FLD;1;El Corral;MAIN;21;;;
266EF03A;2;CSF;1;El Corral;MAIN;21;;;
262068C3;1;BMF;1;Pumpkin Hollow;MAIN;31|101;;;
262068C3;2;LFT;1;Pumpkin Hollow;MAIN;31|101;;;
262068C3;3;LFT;2;Pumpkin Hollow;MAIN;32|110;;;
262068C3;4;INC;2;Pumpkin Hollow;MAIN;106;;;
262068C3;5;LTC;2;Pumpkin Hollow;MAIN;106;;;
26EA3216;1;FLD;2;Ghanzi;MAIN;23|25|26;;;
27461FA9;1;SHZC;1;Valley deposit;MAIN;19|20;;;
27461FA9;2;INT;2;Valley deposit;MAIN;20;;;
270360D0;1;THR;1;Empire Mine;MAIN;44;;;
270360D0;2;BMF;1;Empire Mine;MAIN;44;;;
270360D0;3;FLD;2;Empire Mine;MAIN;42|44;;;
270360D0;4;INC;2;Empire Mine;MAIN;41|43;;;
270360D0;5;BXP;2;Empire Mine;MAIN;43|45;;;
2742A5BB;2;CSF;1;Central Zone;MAIN;63|67;;;
273AFB3A;1;THR;1;Empire Mine;MAIN;43;;;
273AFB3A;2;BMF;2;Empire Mine;MAIN;43;;;
273AFB3A;3;BXP;2;Empire Mine;MAIN;42|44;;;
273AFB3A;4;SHZC;2;Empire Mine;MAIN;43|44;;;
27C5C4F5;1;SSF;2;Johnson Camp Mine;MAIN;53|55;;;
27C5C4F5;2;THR;2;Johnson Camp Mine;MAIN;53;;;
27F8E9FB;1;SHZC;2;UMZ;MAIN;31|34;;;
279FF237;1;THR;1;Valeriano;MAIN;35;;;
2850466D;1;CSF;1;Alpala;MAIN;58;;;
2850466D;2;SHZC;1;Alpala;MAIN;58|59|60;;;
2850466D;3;TRP;1;Alpala;MAIN;60;;;
2850466D;4;SOF;2;Alpala;MAIN;63;;;
2850466D;5;SOF;3;Alpala;MAIN;63;;;
2850466D;6;INT;2;Alpala;MAIN;63;;;
2850466D;7;THR;1;Alpala;MAIN;64;;;
2850466D;8;SSF;2;Alpala;MAIN;65;;;
285BCFF0;1;FLD;2;McIlvenna Bay;MAIN;56;;;
28784297;6;THR;2;Contact Fault;MAIN;125|142|145;;;
28784297;8;FLW;2;Heruga;MAIN;156;;;
28784297;9;FLD;2;Heruga;MAIN;156|157;;;
28BA8081;1;BMF;2;Amy Lake Zone;MAIN;26|32|33;;;
28BA8081;2;SOF;2;Amy Lake Zone;MAIN;26|32|34;;;
